1/25/2018, , ,30.55,Nick Young,SG,$3200, , ,GSW,MIN,9,19, ,-5.06,2.8,16.27,13.5,0,1,14.06,0,0.72,0.64,11.75,16.9,0,1,55%,2.33,-4.7,-0.4&nbsp;Boland  Davis  Twardoski,0.591,2.9,0.394,17,0.61, ,2,119.3,108.3,-0.5,-11,227.5,52,10.3,$-100,57%,21%,35%,14,13,-2.8,$0,61%,26%,36%,65,
1/25/2018, , ,30.2,Terrance Ferguson,SG/SF,$3000, , ,OKC,WAS,7.1,15.3,-1.1,-5.96,2.4,13.12,14.2,0,1,13.06,0,0.46,0.53,6.27,11.1,0,1,86%,2.2,1.6,-0.4&nbsp;Cutler  Garretson  Zarba,0.491,4.5,0.371,8,0.66, ,2,109.8,104.8,0.5,-5,214.5,68,10.6,$0,66%,16%,33%,12,5.5,-7.8,$0,28%,6%,71%,32,
1/25/2018, , ,29.9,Josh Huestis,SF,$3000, , ,OKC,WAS,5.6,11.6,-0.4,-7.46,1.9,8.54,11,0,1,13.06,0,0.54,0.51,6.19,9.2,0,1,86%,3.1,1.6,-0.4&nbsp;Cutler  Garretson  Zarba,0.452,3.3,0.19,13,1.02, ,2,109.8,104.8,0.5,-5,214.5,68,9.4,$0,53%,7%,38%,13,8.4,-4.7,$0,44%,9%,51%,43,
1/25/2018, , ,29.7,Kosta Koufos,C,$3800, , ,SAC,@MIA,12,24.7,-0.7,-5.06,3.2,14.11,17,0,1,17.06,0,0.9,0.96,16.02,14.2,4,1,47%,2.7,-0.3,-0.6&nbsp;Guthrie  Washington  Workman,0.542,3.5,0.174,32,1.17, ,2,95.8,104.8,0,9,200.5,48,17.9,$300,83%,33%,16%,12,17.3,1.9,$300,87%,43%,11%,71,
1/25/2018, , ,29.5,George Hill,PG/SG,$4500, , ,SAC,@MIA,14.6,28.3,0.9,-5.96,3.2,18.76,19.5,0,1,20.56,0,0.76,0.75,13.95,16.8,3,1,31%,0.31,-0.3,-0.6&nbsp;Guthrie  Washington  Workman,0.587,2.3,0.178,57,1.24, ,2,95.8,104.8,0,9,200.5,48,21.2,$-100,70%,20%,30%,10,24.2,0.5,$-1000,75%,33%,25%,72,
1/25/2018, , ,28.4,Justin Jackson,SG/SF,$3200, , ,SAC,@MIA,9.6,19.9,-0.7,-4.46,3,10.36,18.7,0,1,14.06,0,0.54,0.61,6.48,14.3,1,1,55%,1.1,-0.3,-0.6&nbsp;Guthrie  Washington  Workman,0.461,2.1,0.211,23,0.51, ,2,95.8,104.8,0,9,200.5,48,9.4,$200,50%,10%,40%,10,9.4,-4.3,$-200,54%,12%,39%,33,
1/25/2018, , ,27.5,Jodie Meeks,SG,$3000, , ,WAS,@OKC,4.8,10.9,-1.3,-8.26,1.6,16.13,8,0,1,13.06,0,0.68,0.77,10.26,17.5,0,0,86%,1.76,-1.6,-0.4&nbsp;Cutler  Garretson  Zarba,0.51,1.9,0.297,20,0.51, ,3,104.8,109.8,0.5,5,214.5,32,9.4,$-100,63%,18%,36%,11,11.4,-2.9,$-300,70%,24%,28%,57,
1/25/2018, , ,27.1,Derrick Jones Jr.,SG/SF,$3600, , ,MIA,SAC,10.5,20.3,0.7,-5.56,2.9,11.89,17.4,0,1,16.06,0,0.64,0.6,11.51,11,0,0,39%,0.72,0.3,-0.6&nbsp;Guthrie  Washington  Workman,0.525,3.7,0.313,10,1, ,3,104.8,95.8,-1,-9,200.5,52,12.7,$600,71%,28%,28%,7,10.4,-2.8,$600,62%,20%,37%,43,
1/25/2018, , ,26.55,Tomas Satoransky,PG/SG,$3500, , ,WAS,@OKC,8.2,18.1,-1.7,-7.36,2.3,16.4,12.2,0,1,15.56,0,0.77,0.76,14.33,13.8,1,0,31%,1.99,-1.6,-0.4&nbsp;Cutler  Garretson  Zarba,0.577,2.8,0.144,33,0.56, ,3,104.8,109.8,0.5,5,214.5,32,10.9,$-200,76%,7%,15%,13,8.9,-4.8,$500,50%,13%,48%,76,
1/25/2018, , ,26.45,Lance Thomas,SF/PF,$3000, , ,NYK,@DEN,5.1,11.5,-1.3,-7.96,1.7,7.33,14.4,0,1,13.06,0,0.5,0.51,6.51,10.5,1,1,86%,0.81,0.1,-0.6&nbsp;Buchert  Foster  Taylor,0.516,3.4,0.186,22,0.54,1A,2,103.8,109.3,-1,5.5,213,35,9.6,$-300,46%,13%,46%,15,11.6,-2.8,$0,55%,21%,39%,61,
1/25/2018, , ,26.25,Marcus Georges-Hunt,SG/SF,$3000, , ,MIN,@GSW,1.1,2.7,-0.5,-11.96,0.4,18.06,2,0,1,13.06,0,0.43,0.44,5.56,12.2,1,1,86%,2.61,4.7,-0.4&nbsp;Boland  Davis  Twardoski,0.467,4.9,0.314,4,0.15,2A,1,108.3,119.3,1,11,227.5,48,3.5,$0,7%,7%,85%,14,3.1,-9.9,$0,9%,6%,87%,33,
1/25/2018, , ,25.8,Doug McDermott,SF/PF,$3100, , ,NYK,@DEN,5.7,13,-1.6,-7.86,1.8,12.34,11.2,0,1,13.56,0,0.6,0.56,10.44,13.8,1,1,66%,0.84,0.1,-0.6&nbsp;Buchert  Foster  Taylor,0.58,2.4,0.272,28,0.28,1A,2,103.8,109.3,-1,5.5,213,35,10.6,$-400,73%,6%,26%,15,12.7,-2.1,$-600,76%,24%,22%,86,
1/25/2018, , ,24.6,Torrey Craig,SG/SF,$3600, , ,DEN,NYK,5.7,12.6,-1.2,-10.36,1.6,19.15,7.5,0,1,16.06,0,0.61,0.56,8.74,10.9,0,0,24%,2.49,-0.1,-0.6&nbsp;Buchert  Foster  Taylor,0.545,4,0.243,13,0.59, ,3,109.3,103.8,0,-5.5,213,65,6,$-200,27%,9%,72%,11,8.4,-6.9,$600,41%,23%,58%,17,
1/25/2018, , ,24.45,Emmanuel Mudiay,PG,$3700, , ,DEN,NYK,8.7,18.6,-1.2,-7.86,2.4,24.46,10,0,1,16.56,0,0.9,1.21,12,25,2,0,18%,1.29,-0.1,-0.6&nbsp;Buchert  Foster  Taylor,0.505,2.1,0.207,42,0.59, ,3,109.3,103.8,0,-5.5,213,65,9.1,$-100,66%,16%,33%,6,16.7,-1.5,$-600,63%,34%,32%,49,
1/25/2018, , ,22.5,Nemanja Bjelica,SF/PF,$4500, , ,MIN,@GSW,9.9,21,-1.2,-10.66,2.2,17.97,11.5,0,1,20.56,0,0.79,0.7,13.52,15.6,1,1,31%,3.05,4.7,-0.4&nbsp;Boland  Davis  Twardoski,0.617,4.4,0.219,27,0.88,2A,1,108.3,119.3,1,11,227.5,48,10.8,$1200,62%,12%,37%,16,14.3,0.1,$1200,73%,31%,26%,57,
