10/18/2017, , ,51.4,Lance Stephenson,SG/SF,"$4,800 ", , ,IND,BKN,23.2,37.1,9.3,1.14,4.8,19.66,28.9,2,4,22.06,1.05, , ,1,0,66%,-2.27,5.6,-0.2&nbsp;Mauer,  Richardson,  Tiven, , , , , , ,102,96.5,0,-5.5,198.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,21.4,-1.1,$0 ,55%,23%,44%,51
10/18/2017, , ,60.75,Bojan Bogdanovic,SF/PF,"$4,400 ", , ,IND,BKN,23.4,36.5,10.3,3.34,5.3,22.64,28.8,5,8,20.06,0.72, , ,1,0,31%,-2.93,-5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,107,109.5,1.7,2.5,216.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,17.9,0.5,$0 ,74%,40%,25%,81
10/18/2017, , ,57.5,Derrick Favors,PF/C,"$5,500 ", , ,UTA,DEN,25.5,39,12,-0.06,4.6,20.49,28.8,2,4,25.56,1.04, , ,4,0,31%,-1.98,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,35.1,4.3,$0 ,80%,53%,20%,30
10/18/2017, , ,47.2,Kyle Anderson,SG/SF,"$4,700 ", , ,SAS,MIN,22.5,35.2,9.8,0.94,4.8,13.52,28.8,2,4,21.56,1.05, , ,1,0,47%,-1.88,5.6,-0.2&nbsp;Mauer,  Richardson,  Tiven, , , , , , ,102,96.5,0,-5.5,198.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,27.6,2.5,$0 ,75%,38%,24%,54
10/18/2017, , ,70.7,Dwight Howard,C,"$6,500 ", , ,CHA,@DET,33.4,54.1,12.7,2.84,5.1,16.96,28.7,5,8,30.56,0.82, , ,2,0,24%,4.01,3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,109.8,108.3,-0.7,-1.5,218,70, , ,&nbsp;,&nbsp;,&nbsp;, ,23.7,2.4,$0 ,78%,43%,21%,64
10/18/2017, , ,54.3,Garrett Temple,PG/SF,"$3,800 ", , ,SAC,HOU,18.6,28.9,8.3,1.54,4.9,14.46,28.7,2,4,17.06,0.76, , ,3,0,55%,-0.81,-5.6,-0.2&nbsp;Mauer,  Richardson,  Tiven, , , , , , ,96.5,102,1,5.5,198.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,18.2,2.3,($900),89%,43%,9%,74
10/18/2017, , ,35.1,Josh Jackson,SF/PF,"$4,900 ", , ,PHX,POR,20.2,33,7.4,-2.36,4.1,16.22,28.7,2,4,22.56,0.88, , ,3,0,31%,-1.15,0.7,0.0&nbsp;Boland,  Davis,  DeRosa, , , , , , ,102.5,99.5,-1.5,-3,202,54, , ,&nbsp;,&nbsp;,&nbsp;, ,27.5,1,$0 ,75%,37%,23%,81
10/18/2017, , ,56.45,Al-Farouq Aminu,SF/PF,"$5,100 ", , ,POR,@PHX,23.4,36.6,10.2,-0.16,4.6,15.17,28.6,2,4,23.56,0.84, , ,4,0,55%,0.43,5.4,-0.4&nbsp;Richardson,  Scott,  Spooner, , , , , , ,105,112.5,-0.3,7.5,217.5,43, , ,&nbsp;,&nbsp;,&nbsp;, ,16.7,2.3,$0 ,88%,46%,8%,71
10/18/2017, , ,45.5,Dion Waiters,SG/SF,"$5,600 ", , ,MIA,@ORL,25.6,37.8,13.4,-0.46,4.6,23.3,28.6,2,4,26.06,1, , ,3,0,13%,-0.24,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,32.4,1.4,$0 ,77%,38%,21%,88
10/18/2017, , ,63.05,James Ennis,SG/SF,"$3,200 ", , ,MEM,NOP,17.3,29.1,5.5,3.24,5.4,13.08,28.5,2,4,14.06,0.68, , ,2,0,39%,2.27,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,18.2,1.5,$0 ,88%,50%,11%,84
10/18/2017, , ,34.35,Jamal Murray,PG/SG,"$5,600 ", , ,DEN,@UTA,23.4,36.3,10.5,-2.66,4.2,20.78,28.5,2,4,26.06,0.91, , ,4,0,47%,5.17,1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,112,105.5,0.7,-6.5,217.5,49, , ,&nbsp;,&nbsp;,&nbsp;, ,28.4,2.5,$0 ,80%,40%,20%,95
10/18/2017, , ,32.75,Allen Crabbe,SG/SF,"$4,600 ", , ,BKN,@IND,18.6,30.8,6.4,-2.46,4,15.27,28.5,2,4,21.06,1.55, , ,6,0,47%,-3.4,-5.4,-0.2&nbsp;Corbin,  Twardoski,  Zielinski, , , , , , ,101.8,103.8,0.8,2,205.5,48, , ,&nbsp;,&nbsp;,&nbsp;, ,53.2,3.3,$0 ,82%,54%,17%,72
10/18/2017, , ,56.9,Rudy Gay,SF/PF,"$5,500 ", , ,SAS,MIN,26.6,40.1,13.1,1.04,4.8,24.61,28.4,2,4,25.56,0.89, , ,2,0,18%,-0.55,-0.7,0.0&nbsp;Boland,  Davis,  DeRosa, , , , , , ,99.5,102.5,-0.5,3,202,46, , ,&nbsp;,&nbsp;,&nbsp;, ,23.2,2.3,$0 ,81%,40%,18%,75
10/18/2017, , ,49.9,Malcolm Brogdon,PG/SG,"$5,100 ", , ,MIL,@BOS,23.2,34.5,11.9,-0.36,4.5,18.9,28.4,2,4,23.56,0.83, , ,3,0,9%,1.77,5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,109.5,107,0.7,-2.5,216.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,25.1,1.3,$0 ,73%,27%,26%,68
10/18/2017, , ,31.85,Joe Ingles,SG/SF,"$4,500 ", , ,UTA,DEN,18.6,29.2,8,-1.96,4.1,13.35,28.2,0,1,20.56,0.87, , ,4,0,39%,-2.74,1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,112,105.5,0.7,-6.5,217.5,49, , ,&nbsp;,&nbsp;,&nbsp;, ,28.5,1.1,$0 ,68%,33%,29%,93
10/18/2017, , ,81.8,Clint Capela,C,"$5,800 ", , ,HOU,@SAC,30.9,51.7,10.1,3.84,5.3,19.19,28.1,5,8,27.06,0.87, , ,2,0,39%,-4.26,-0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,100.5,102,-1.5,1.5,202.5,39, , ,&nbsp;,&nbsp;,&nbsp;, ,22,0.6,$0 ,80%,33%,19%,82
10/18/2017, , ,55.4,Marcin Gortat,C,"$5,200 ", , ,WAS,PHI,22.5,39.6,5.4,-1.56,4.3,11.86,28.1,2,4,24.06,0.7, , ,4,0,1%,-0.1,5.4,-0.4&nbsp;Richardson,  Scott,  Spooner, , , , , , ,105,112.5,-0.3,7.5,217.5,43, , ,&nbsp;,&nbsp;,&nbsp;, ,18.7,3,$0 ,92%,47%,7%,65
10/18/2017, , ,53.5,Buddy Hield,SG/SF,"$5,100 ", , ,SAC,HOU,23.7,36.6,10.8,0.14,4.6,26.03,28,2,4,23.56,1.07, , ,5,0,24%,0.46,-5.4,-0.2&nbsp;Corbin,  Twardoski,  Zielinski, , , , , , ,101.8,103.8,0.8,2,205.5,48, , ,&nbsp;,&nbsp;,&nbsp;, ,35.1,2.3,$0 ,79%,41%,20%,67
10/18/2017, , ,50.35,JJ Redick,SG,"$4,500 ", , ,PHI,@WAS,20.8,33.9,7.7,0.24,4.6,20.95,28,2,4,20.56,0.73, , ,1,0,39%,-0.78,3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,109.8,108.3,-0.7,-1.5,218,70, , ,&nbsp;,&nbsp;,&nbsp;, ,21,0.9,$0 ,72%,36%,27%,80
10/18/2017, , ,67.95,Terrence Ross,SG/SF,"$4,000 ", , ,ORL,MIA,21.4,35.3,7.5,3.34,5.4,19.78,27.9,2,4,18.06,0.68, , ,2,0,55%,-2.56,2.6,-0.2&nbsp;Goldenberg,  Lindsay,  Washington, , , , , , ,100.8,103.3,0.3,2.5,204,50, , ,&nbsp;,&nbsp;,&nbsp;, ,17.8,0.9,$0 ,87%,39%,12%,82
10/18/2017, , ,31.15,Kent Bazemore,SG/SF,"$5,600 ", , ,ATL,@DAL,22.2,33.1,11.3,-3.86,4,20.87,27.9,2,4,26.06,0.8, , ,4,0,6%,1.49,5.4,-0.4&nbsp;Richardson,  Scott,  Spooner, , , , , , ,105,112.5,-0.3,7.5,217.5,43, , ,&nbsp;,&nbsp;,&nbsp;, ,18.2,0.9,$0 ,79%,42%,20%,82
10/18/2017, , ,55.45,Danny Green,SG/SF,"$4,000 ", , ,SAS,MIN,18,30.1,5.9,-0.06,4.5,13.13,27.7,0,1,18.06,0.87, , ,0,0,39%,2.31,1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,112,105.5,0.7,-6.5,217.5,49, , ,&nbsp;,&nbsp;,&nbsp;, ,14.9,1.7,$0 ,77%,36%,22%,36
10/18/2017, , ,52.7,Patty Mills,PG,"$4,700 ", , ,SAS,MIN,22.7,35.1,10.3,1.14,4.8,20.24,27.7,2,4,21.56,0.77, , ,0,0,24%,4.49,3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,109.8,108.3,-0.7,-1.5,218,70, , ,&nbsp;,&nbsp;,&nbsp;, ,13.1,-0.8,$0 ,71%,32%,26%,46
10/18/2017, , ,47.65,Jeremy Lin,SG,"$6,300 ", , ,BKN,@IND,29.5,41.6,17.4,-0.06,4.7,27.95,27.6,5,8,29.56,0.63, , ,1,0,31%,-0.27,-3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,108.3,109.8,-1.2,1.5,218,30, , ,&nbsp;,&nbsp;,&nbsp;, ,8.4,-4.4,$0 ,45%,9%,54%,42
10/18/2017, , ,68.55,Skal Labissiere,PF/C,"$4,800 ", , ,SAC,HOU,26.7,47.2,6.2,4.64,5.6,25.2,27.5,5,8,22.06,0.84, , ,3,0,9%,-1.57,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,19.1,1.2,$0 ,80%,42%,19%,96
10/18/2017, , ,57.35,DeMarre Carroll,SF/PF,"$4,000 ", , ,BKN,@IND,20.1,31.4,8.8,2.04,5,17.66,27.3,2,4,18.06,0.56, , ,2,0,24%,-1.37,2.6,-0.2&nbsp;Goldenberg,  Lindsay,  Washington, , , , , , ,100.8,103.3,0.3,2.5,204,50, , ,&nbsp;,&nbsp;,&nbsp;, ,16.5,1.5,$0 ,86%,44%,13%,86
10/18/2017, , ,34.4,Will Barton,SG/SF,"$5,300 ", , ,DEN,@UTA,22.7,35.1,10.3,-1.86,4.3,20.36,27.3,2,4,24.56, , , ,0,0,0%, ,3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,109.8,108.3,-0.7,-1.5,218,70, , ,&nbsp;,&nbsp;,&nbsp;, , , ,$0 ,&nbsp;,&nbsp;,&nbsp;,0
10/18/2017, , ,49.05,Stanley Johnson,SG/SF,"$4,000 ", , ,DET,CHA,19.1,31.2,7,1.04,4.8,17.73,27.2,2,4,18.06,0.94, , ,6,0,18%,-3.18,-3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,108.3,109.8,-1.2,1.5,218,30, , ,&nbsp;,&nbsp;,&nbsp;, ,33,2.6,$0 ,80%,38%,19%,78
10/18/2017, , ,35.15,JaMychal Green,SF/PF,"$5,200 ", , ,MEM,NOP,21.2,34.9,7.5,-2.86,4.1,14.73,27.2,2,4,24.06,0.8, , ,1,0,39%,-2.09,-5.4,-0.2&nbsp;Corbin,  Twardoski,  Zielinski, , , , , , ,101.8,103.8,0.8,2,205.5,48, , ,&nbsp;,&nbsp;,&nbsp;, ,21.6,2.2,$0 ,80%,38%,19%,71
10/18/2017, , ,41.5,Yogi Ferrell,PG/SG,"$4,500 ", , ,DAL,ATL,18.7,30.2,7.2,-1.86,4.2,18.58,27,0,1,20.56,1.07, , ,2,0,0%,-2.17,5.4,-0.2&nbsp;Corbin,  Twardoski,  Zielinski, , , , , , ,103.8,101.8,-0.2,-2,205.5,52, , ,&nbsp;,&nbsp;,&nbsp;, ,21,-0.9,$0 ,68%,21%,31%,40
10/18/2017, , ,71.3,E'Twaun Moore,SG/SF,"$3,600 ", , ,NOP,@MEM,18.7,32.1,5.3,2.64,5.2,15.7,26.9,2,4,16.06,0.69, , ,0,0,13%,1.38,5.4,-0.2&nbsp;Corbin,  Twardoski,  Zielinski, , , , , , ,103.8,101.8,-0.2,-2,205.5,52, , ,&nbsp;,&nbsp;,&nbsp;, ,14.1,-1.8,$0 ,69%,21%,28%,78
10/18/2017, , ,73.3,Ersan Ilyasova,SF/PF,"$4,800 ", , ,ATL,@DAL,25.1,39.1,11.1,3.04,5.2,23.92,26.8,2,4,22.06,0.99, , ,4,0,6%,-3.08,5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,109.5,107,0.7,-2.5,216.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,31.2,2,$0 ,77%,39%,21%,84
10/18/2017, , ,71.4,Ryan Anderson,PF,"$4,200 ", , ,HOU,@SAC,21.1,34.8,7.4,2.04,5,18.84,26.7,2,4,19.06,0.85, , ,2,0,2%,-1.61,5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,109.5,107,0.7,-2.5,216.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,28.3,0.9,$0 ,77%,33%,22%,71
10/18/2017, , ,64.25,Rondae Hollis-Jefferson,SF/PF,"$5,000 ", , ,BKN,@IND,25.4,38.4,12.4,2.34,5.1,18.87,26.7,9,12,23.06,1.06, , ,5,0,4%,0.28,-1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,101,104.5,-0.3,3.5,205.5,28, , ,&nbsp;,&nbsp;,&nbsp;, ,31.1,3.5,$0 ,70%,40%,28%,82
10/18/2017, , ,38.85,Dario Saric,SF/PF,"$5,700 ", , ,PHI,@WAS,22.6,37.1,8.1,-3.96,4,19.14,26.7,2,4,26.56,0.91, , ,3,0,13%,3.14,1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,104.5,101,0.2,-3.5,205.5,72, , ,&nbsp;,&nbsp;,&nbsp;, ,27.1,3.2,$0 ,82%,47%,17%,73
10/18/2017, , ,62.2,PJ Tucker,SF/PF,"$3,500 ", , ,HOU,@SAC,17.6,29.2,6,2.04,5,10.56,26.6,2,4,15.56,0.86, , ,3,0,0%,-2.22,5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,109.5,107,0.7,-2.5,216.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,18.7,2.5,$0 ,80%,50%,20%,20
10/18/2017, , ,43.6,Kelly Oubre,SG/SF,"$3,800 ", , ,WAS,PHI,17.6,31.2,4,0.54,4.6,17.07,26.6,0,1,17.06,1.48, , ,6,0,55%,-3.3,-5.4,-0.2&nbsp;Corbin,  Twardoski,  Zielinski, , , , , , ,101.8,103.8,0.8,2,205.5,48, , ,&nbsp;,&nbsp;,&nbsp;, ,53.3,2.4,$0 ,81%,48%,18%,75
10/18/2017, , ,54.4,Taj Gibson,PF/C,"$4,300 ", , ,MIN,@SAS,20.5,34.3,6.7,0.94,4.8,15.45,26.5,2,4,19.56,0.76, , ,1,0,24%,-0.07,-1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,105.5,112,1.2,6.5,217.5,51, , ,&nbsp;,&nbsp;,&nbsp;, ,21.5,0.9,$0 ,69%,28%,30%,85
10/18/2017, , ,51.9,Andrew Harrison,PG/SG,"$3,600 ", , ,MEM,NOP,16.9,29.3,4.5,0.84,4.7,14.29,26.5,0,1,16.06,0.86, , ,0,0,31%,-1.08,2.6,-0.2&nbsp;Goldenberg,  Lindsay,  Washington, , , , , , ,100.8,103.3,0.3,2.5,204,50, , ,&nbsp;,&nbsp;,&nbsp;, ,9.3,-3.5,$0 ,55%,17%,42%,63
10/18/2017, , ,56.5,Dirk Nowitzki,PF/C,"$5,200 ", , ,DAL,ATL,24.7,38.4,11,0.64,4.8,24.01,26.4,2,4,24.06,0.84, , ,3,0,39%,-1.93,2.6,-0.2&nbsp;Goldenberg,  Lindsay,  Washington, , , , , , ,100.8,103.3,0.3,2.5,204,50, , ,&nbsp;,&nbsp;,&nbsp;, ,22.4,2.8,$0 ,83%,40%,16%,81
10/18/2017, , ,61.6,James Johnson,PF,"$5,200 ", , ,MIA,@ORL,24.4,37.7,11.1,0.34,4.7,20.26,26.2,2,4,24.06,0.74, , ,2,0,55%,-1.93,1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,104.5,101,0.2,-3.5,205.5,72, , ,&nbsp;,&nbsp;,&nbsp;, ,25.9,2.3,($300),83%,33%,16%,18
10/18/2017, , ,52,Tyreke Evans,SG/SF,"$5,300 ", , ,MEM,NOP,26.2,37.7,14.7,1.64,4.9,25.36,26.2,2,4,24.56,0.96, , ,1,0,2%,4.6,1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,104.5,101,0.2,-3.5,205.5,72, , ,&nbsp;,&nbsp;,&nbsp;, ,19.5,1.6,$100 ,71%,45%,28%,91
10/18/2017, , ,49.8,Kelly Olynyk,PF/C,"$4,800 ", , ,MIA,@ORL,21.6,35.2,8,-0.46,4.5,15.11,26.2,2,4,22.06,1.25, , ,5,0,18%,-0.98,-1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,101,104.5,-0.3,3.5,205.5,28, , ,&nbsp;,&nbsp;,&nbsp;, ,35.9,4.9,$0 ,84%,49%,16%,75
10/18/2017, , ,62.3,Jerryd Bayless,PG/SG,"$3,800 ", , ,PHI,@WAS,20.4,33.1,7.7,3.34,5.4,18.97,26,2,4,17.06,0.9, , ,0,0,13%,4.15,3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,109.8,108.3,-0.7,-1.5,218,70, , ,&nbsp;,&nbsp;,&nbsp;, ,8.8,-4,$0 ,42%,12%,54%,57
10/18/2017, , ,58.65,Dante Cunningham,SF/PF,"$3,000 ", , ,NOP,@MEM,14.7,27.3,2.1,1.64,4.9,11.35,26,0,1,13.06,0.78, , ,1,0,31%,2,-5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,107,109.5,1.7,2.5,216.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,15.9,1.5,$0 ,83%,37%,16%,54
10/18/2017, , ,63.65,Pau Gasol,PF/C,"$5,800 ", , ,SAS,MIN,28.4,43.2,13.6,1.34,4.9,20.18,25.8,2,4,27.06,0.86, , ,0,0,24%,5.96,1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,112,105.5,0.7,-6.5,217.5,49, , ,&nbsp;,&nbsp;,&nbsp;, ,12.1,-1,$0 ,66%,27%,33%,87
10/18/2017, , ,49.8,Justise Winslow,SF/PF,"$4,300 ", , ,MIA,@ORL,19.1,32.3,5.9,-0.46,4.4,18.6,25.8,2,4,19.56,0.64, , ,0,0,24%,-2.13,0.7,0.0&nbsp;Boland,  Davis,  DeRosa, , , , , , ,102.5,99.5,-1.5,-3,202,54, , ,&nbsp;,&nbsp;,&nbsp;, ,11.3,-2,$0 ,59%,22%,40%,76
10/18/2017, , ,37.1,Jonathon Simmons,SG/SF,"$4,300 ", , ,ORL,MIA,17.9,31.2,4.6,-1.66,4.2,18.88,25.8,0,1,19.56,0.91, , ,2,0,6%,1.39,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,17,1.8,$0 ,84%,47%,10%,85
10/18/2017, , ,29.45,Markelle Fultz,PG/SG,"$6,100 ", , ,PHI,@WAS,24.6,36.1,13.1,-3.96,4,22.39,25.2,2,4,28.56,0.78, , ,3,0,31%,0.31,5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,109.5,107,0.7,-2.5,216.5,60, , ,&nbsp;,&nbsp;,&nbsp;, ,19.2,2.3,$0 ,84%,46%,15%,89
10/18/2017, , ,54.85,Frank Kaminsky,PF/C,"$4,600 ", , ,CHA,@DET,22,34.7,9.3,0.94,4.8,18.79,25.1,2,4,21.06,0.83, , ,2,0,31%,0.41,5.4,-0.4&nbsp;Richardson,  Scott,  Spooner, , , , , , ,105,112.5,-0.3,7.5,217.5,43, , ,&nbsp;,&nbsp;,&nbsp;, ,13.4,-0.9,$0 ,72%,31%,27%,22
10/18/2017, , ,60.3,Greg Monroe,PF/C,"$5,400 ", , ,MIL,@BOS,26.1,44,8.2,1.04,4.8,20.35,25,5,8,25.06, , , ,3,0,0%, ,-1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,105.5,112,1.2,6.5,217.5,51, , ,&nbsp;,&nbsp;,&nbsp;, , , ,$0 ,&nbsp;,&nbsp;,&nbsp;,0
10/18/2017, , ,59.6,Malik Monk,PG/SG,"$3,700 ", , ,CHA,@DET,19.1,31.2,7,2.54,5.2,22.6,25,0,1,16.56,1.21, , ,3,0,0%,-2.57,-5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,107,109.5,1.7,2.5,216.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,29.6,3.3,$0 ,86%,38%,13%,36
10/18/2017, , ,57.6,Terry Rozier,PG/SG,"$3,800 ", , ,BOS,MIL,19.9,32,7.8,2.84,5.2,17.02,24.9,2,4,17.06,0.79, , ,1,0,39%,-3.41,-5.5,-0.1&nbsp;Brothers,  Collins,  Cutler, , , , , , ,107,109.5,1.7,2.5,216.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,17.2,1.7,$0 ,80%,30%,19%,56
10/18/2017, , ,51.5,Tyler Johnson,PG/SG,"$4,800 ", , ,MIA,@ORL,21.4,34,8.8,-0.66,4.5,18.86,24.9,2,4,22.06,0.74, , ,2,0,31%,0.44,-1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,101,104.5,-0.3,3.5,205.5,28, , ,&nbsp;,&nbsp;,&nbsp;, ,14.7,0.3,$0 ,89%,32%,7%,78
10/18/2017, , ,72.7,Vince Carter,SG,"$3,000 ", , ,SAC,HOU,16.2,27.9,4.5,3.14,5.4,14.87,24.7,0,1,13.06,0.83, , ,0,0,0%,-1.38,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,11.6,-1.9,$0 ,53%,31%,45%,87
10/18/2017, , ,63.55,Dewayne Dedmon,C,"$4,500 ", , ,ATL,@DAL,22.7,40.2,5.2,2.14,5,14.97,24.7,2,4,20.56,0.93, , ,2,0,0%,0.05,5.4,-0.4&nbsp;Richardson,  Scott,  Spooner, , , , , , ,105,112.5,-0.3,7.5,217.5,43, , ,&nbsp;,&nbsp;,&nbsp;, ,17.7,0.4,$0 ,66%,33%,33%,75
10/18/2017, , ,58.45,Donovan Mitchell,PG/SG,"$3,900 ", , ,UTA,DEN,21.2,32.1,10.3,3.64,5.4,21.34,24.5,2,4,17.56,0.94, , ,3,0,18%,-0.96,-3.8,-0.1&nbsp;Mott,  Orr,  Williams, , , , , , ,108.3,109.8,-1.2,1.5,218,30, , ,&nbsp;,&nbsp;,&nbsp;, ,25.9,3.7,$0 ,74%,46%,25%,47
10/18/2017, , ,57.65,Nerlens Noel,C,"$5,300 ", , ,DAL,ATL,25.6,38.6,12.6,1.04,4.8,18.22,24.5,2,4,24.56,0.8, , ,0,0,39%,-0.32,0.7,0.0&nbsp;Boland,  Davis,  DeRosa, , , , , , ,102.5,99.5,-1.5,-3,202,54, , ,&nbsp;,&nbsp;,&nbsp;, ,20.9,1.3,$0 ,74%,32%,25%,74
10/18/2017, , ,49.1,Jason Smith,PF/C,"$4,000 ", , ,WAS,PHI,17.3,32.1,2.5,-0.76,4.3,16.36,24.5,2,4,18.06,0.74, , ,2,0,0%,-2.13,-5.6,-0.2&nbsp;Mauer,  Richardson,  Tiven, , , , , , ,96.5,102,1,5.5,198.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,13.3,-1.8,($500),60%,23%,40%,65
10/18/2017, , ,44.65,Dejounte Murray,PG,"$4,100 ", , ,SAS,MIN,18.9,30.9,6.9,0.34,4.6,22.13,24.5,0,1,18.56,0.71, , ,0,0,31%,0.88,2.6,-0.2&nbsp;Goldenberg,  Lindsay,  Washington, , , , , , ,100.8,103.3,0.3,2.5,204,50, , ,&nbsp;,&nbsp;,&nbsp;, ,11.2,-1.9,$0 ,60%,20%,39%,73
10/18/2017, , ,68.1,Cody Zeller,C,"$4,100 ", , ,CHA,@DET,19.6,35.6,3.6,1.04,4.8,15.82,24.3,2,4,18.56,0.96, , ,3,0,9%,-1.82,1.5,0.0&nbsp;Holtkamp,  Lane,  Malloy, , , , , , ,104.5,101,0.2,-3.5,205.5,72, , ,&nbsp;,&nbsp;,&nbsp;, ,29,3.4,$500 ,76%,47%,23%,46
10/18/2017, , ,58.05,Ish Smith,PG,"$4,100 ", , ,DET,CHA,19.6,33.2,6,1.04,4.8,19.11,24.3,0,1,18.56,0.89, , ,0,0,13%,-0.83,0.7,-0.1&nbsp;Fraher,  Stafford,  Wall, , , , , , ,102,100.5,-1.5,-1.5,202.5,61, , ,&nbsp;,&nbsp;,&nbsp;, ,9.3,-4.3,$0 ,44%,14%,54%,49
10/18/2017, , ,47.45,Caris LeVert,PG/SF,"$4,100 ", , ,BKN,@IND,18.6,28.8,8.4,0.04,4.5,17.5,24.3,2,4,18.56,0.67, , ,0,0,6%,-2.66,1.2,-0.2&nbsp;Guthrie,  Taylor,  Zarba, , , , , , ,112,105.5,0.7,-6.5,217.5,49, , ,&nbsp;,&nbsp;,&nbsp;, ,13.1,-1.3,$0 ,64%,29%,35%,91
10/18/2017, , ,62.85,Gorgui Dieng,PF/C,"$4,000 ", , ,MIN,@SAS,19.3,32.1,6.5,1.24,4.8,13.89,24.1,2,4,18.06,0.81, , ,1,0,13%,1.03,-5.6,-0.2&nbsp;Mauer,  Richardson,  Tiven, , , , , , ,96.5,102,1,5.5,198.5,40, , ,&nbsp;,&nbsp;,&nbsp;, ,14,-0.5,($500),69%,32%,28%,76
10/18/2017, , ,41.5,Reggie Jackson,PG,"$5,300 ", , ,DET,CHA,23.2,36.2,10.2,-1.36,4.4,25.86,23.7,2,4,24.56, , , ,1,0,0%, ,5.6,-0.2&nbsp;Mauer,  Richardson,  Tiven, , , , , , ,102,96.5,0,-5.5,198.5,60, , ,&nbsp;,&nbsp;,&nbsp;, , , ,$0 ,&nbsp;,&nbsp;,&nbsp;,0
10/18/2017, , ,46.9,Jon Leuer,PF/C,"$4,200 ", , ,DET,CHA,18.2,32.4,4,-0.86,4.3,17.15,23.5,0,1,19.06, , , ,0,0,31%, ,-0.7,0.0&nbsp;Boland,  Davis,  DeRosa, , , , , , ,99.5,102.5,-0.5,3,202,46, , ,&nbsp;,&nbsp;,&nbsp;, , , ,$0 ,&nbsp;,&nbsp;,&nbsp;,0
