1/26/2018, , ,56,Kristaps Porzingis,PF/C,$8300, , ,NYK,@PHX,36.8,52.9,20.7,-2.77,4.4,27.76,32.6,5,8,39.57,0,1.2,1.12,20.46,29.6,7,1,66%,4.52,3.7,-0.6&nbsp;Boland  Petraitis  Wright,0.536,3.3,0.376,61,2.93,2A,1,109.5,108.5,-1.8,-1,218,38,38.8,$-300,66%,40%,33%,15,37.8,0.5,$600,77%,44%,22%,67,
1/26/2018, , ,55.6,Tyrone Wallace,SG/SF,$4200, , ,LAC,@MEM,18.9,30.4,7.4,-0.16,4.5,14.25,32.6,2,4,19.06,0,0.69,0.69,12.46,14.8,5,1,47%,3.28,-4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.587,3.5,0.271,43,1.8, ,2,108,104.5,1.5,-3.5,212.5,65,22.4,$600,100%,44%,0%,9,22.4,3.2,$600,100%,44%,0%,9,
1/26/2018, , ,54.55,Victor Oladipo,PG/SG,$9500, , ,IND,@CLE,42.4,58,26.8,-3.17,4.5,28.91,35.6,9,12,45.57,0,1.23,1.2,23.96,28.9,9,1,66%,5.61,1,-0.5&nbsp;Mauer  Wood  Zielinski,0.594,2.5,0.385,62,2.26,1A,2,108.8,114.3,0.3,5.5,223,45,39.8,$400,70%,30%,30%,10,35.6,1.9,$2700,80%,42%,19%,78,
1/26/2018, , ,54.45,Dillon Brooks,SG/SF,$4200, , ,MEM,LAC,19,34,4,-0.06,4.5,18.8,29,2,4,19.06,0,0.58,0.61,8.72,13.7,2,1,39%,3.36,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.559,4.2,0.264,32,1.09, ,2,104.5,108,1,3.5,212.5,35,15.9,$400,83%,16%,16%,12,15.8,-1.9,$1100,77%,24%,22%,45,
1/26/2018, , ,54.4,Spencer Dinwiddie,PG/SG,$6400, , ,BKN,@MIL,28.8,44.2,13.4,-1.26,4.5,24.47,29.2,2,4,30.06,0,1.05,0.98,17.01,22.4,8,0,13%,1.47,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.535,3.2,0.188,71,1.19,1A,3,103,108.5,-0.8,5.5,211.5,47,30.5,$-500,80%,20%,20%,15,25.2,2.7,$2900,83%,40%,15%,84,
1/26/2018, , ,54.15,Nikola Mirotic,PF/C,$6200, , ,CHI,LAL,27,40.5,13.5,-2.06,4.4,24.41,23,2,4,29.06,0,1.24,1.21,22.65,24.8,5,1,31%,4.19,3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.622,2.7,0.295,57,1.35, ,2,113.3,109.3,2.5,-4,222.5,50,29.3,$-300,76%,30%,23%,13,27.1,2.5,$700,74%,43%,25%,58,
1/26/2018, , ,54.05,Matthew Dellavedova,PG/SG,$3500, , ,MIL,BKN,15.9,30,1.8,0.34,4.5,12.82,24.9,2,4,15.56,0,0.68,0.73,8.54,15.5,2,0,31%,2.93,4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.491,3.8,0.115,37,0.41, ,4,108.5,103,-1.3,-5.5,211.5,53,13.1,$300,78%,21%,21%,14,14.5,-1.1,$400,89%,28%,10%,73,
1/26/2018, , ,53.95,Kentavious Caldwell-Pope,SG,$5200, , ,LAL,@CHI,22.6,35.8,9.4,-1.46,4.3,16.02,32.2,2,4,24.06,0,0.79,0.75,12.89,17,1,0,24%,5.29,-3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.538,1.9,0.317,42,1.55, ,3,109.3,113.3,2,4,222.5,50,21.5,$-100,70%,10%,30%,10,24.4,-0.1,$800,68%,31%,31%,73,
1/26/2018, , ,53.8,Lauri Markkanen,PF,$6600, , ,CHI,LAL,29.9,48.1,11.7,-1.16,4.5,24.65,30,5,8,31.06,0,1,1.07,15.83,20.6,7,1,31%,4.29,3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.551,1.9,0.212,72,1.12, ,2,113.3,109.3,2.5,-4,222.5,50,33.2,$900,86%,53%,13%,15,30.1,1.9,$1000,82%,40%,17%,45,
1/26/2018, , ,53.7,Allen Crabbe,SG/SF,$4400, , ,BKN,@MIL,19.7,33.8,5.6,-0.36,4.5,19.37,28.3,2,4,20.06,0,0.77,0.81,10.74,17.1,1,0,47%,2.04,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.535,2.7,0.273,42,1.1,1A,3,103,108.5,-0.8,5.5,211.5,47,24,$200,86%,33%,13%,15,20.5,1.5,$-200,75%,35%,23%,80,
1/26/2018, , ,53.55,Robin Lopez,C,$4300, , ,CHI,LAL,19,35.5,2.5,-0.56,4.4,18.68,25,2,4,19.56,0,0.83,0.84,15.23,19.7,2,1,31%,4.74,3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.558,2.4,0.341,37,1.25, ,2,113.3,109.3,2.5,-4,222.5,50,21.8,$-200,80%,33%,20%,15,23.6,1.9,$-900,78%,35%,21%,88,
1/26/2018, , ,53.55,Zach Collins,PF/C,$3200, , ,POR,@DAL,13.5,24.1,2.9,-0.56,4.2,15.27,19,0,1,14.06,0,0.71,0.68,8.1,14.5,1,1,66%,4.52,-1.6,-0.5&nbsp;Adams  Mott  Orr,0.478,4.9,0.219,19,0.72, ,2,105.3,103.8,0.3,-1.5,209,64,11.7,$-400,86%,20%,13%,15,10.6,-3.9,$-200,65%,21%,34%,32,
1/26/2018, , ,53.3,Serge Ibaka,PF/C,$4800, , ,TOR,UTA,20.7,34.3,7.1,-1.36,4.3,19.17,29.6,2,4,22.06,0,0.9,0.83,14.88,18.3,3,1,97%,0.8,-3.7,-0.8&nbsp;Callahan  Forte  Goble,0.567,3.8,0.306,42,1.84, ,2,108.3,100.3,1,-8,208.5,73,23.3,$-1100,58%,25%,41%,12,27.3,0.7,$-600,70%,33%,29%,81,
1/26/2018, , ,53.25,DeAndre Jordan,C,$7200, , ,LAC,@MEM,31.9,52.7,11.1,-2.16,4.4,11.96,31.8,2,4,34.06,0,1.1,1.15,19.91,13.5,7,1,95%,0.45,-4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.666,3.3,0.218,54,1.78, ,2,108,104.5,1.5,-3.5,212.5,65,35.3,$-900,77%,22%,22%,9,35.8,2.4,$-300,82%,42%,17%,82,
1/26/2018, , ,52.9,Dirk Nowitzki,PF/C,$4500, , ,DAL,POR,19.3,32.7,5.9,-1.26,4.3,20.8,22.4,0,1,20.56,0,0.96,1.04,17.26,19.3,5,1,55%,3.73,1.6,-0.5&nbsp;Adams  Mott  Orr,0.578,2.4,0.279,43,1.11,1H,2,103.8,105.3,0.3,1.5,209,36,24.4,$-300,69%,38%,30%,13,26,2.9,$-700,75%,41%,24%,82,
1/26/2018, , ,52.8,Khris Middleton,SG/SF,$8200, , ,MIL,BKN,37.5,54.4,20.6,-1.57,4.6,26.26,38.4,9,12,39.07,0,0.97,0.95,17.24,23.6,9,0,18%,1.26,4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.57,3.1,0.305,67,1.5, ,4,108.5,103,-1.3,-5.5,211.5,53,35.3,$700,85%,28%,14%,14,33,2.8,$1800,82%,35%,16%,81,
1/26/2018, , ,52.6,Dennis Schroder,PG,$7300, , ,ATL,@CHA,32.4,50.8,14,-2.16,4.4,31.18,30.7,2,4,34.56,0,1.12,1.17,18.73,30.3,9,1,31%,3.07,1.1,-0.4&nbsp;Acosta  Lane  Phillips,0.517,2.4,0.221,90,1.3,1A,2,101.8,108.8,0.5,7,210.5,36,36.3,$0,85%,42%,14%,14,35.5,2.4,$100,78%,42%,21%,83,
1/26/2018, , ,52.5,Courtney Lee,SG/SF,$5300, , ,NYK,@PHX,23.5,36.9,10.1,-1.06,4.4,17.18,34.6,2,4,24.56,0,0.76,0.72,14.46,17.1,5,1,18%,3.98,3.7,-0.6&nbsp;Boland  Petraitis  Wright,0.576,1.7,0.313,43,1.55,2A,1,109.5,108.5,-1.8,-1,218,38,25.4,$200,93%,37%,6%,16,24.8,3.5,$1300,85%,45%,14%,82,
1/26/2018, , ,52.3,Jonas Valanciunas,C,$4800, , ,TOR,UTA,21.3,37.8,4.8,-0.76,4.4,19.32,21.8,2,4,22.06,0,1.2,1.33,20.48,20.3,4,1,97%,1.05,-3.7,-0.8&nbsp;Callahan  Forte  Goble,0.616,4.6,0.255,44,1.12, ,2,108.3,100.3,1,-8,208.5,73,27.7,$100,66%,53%,33%,14,25.5,2.5,$0,75%,36%,24%,85,
1/26/2018, , ,52.25,Bojan Bogdanovic,SG/SF,$4400, , ,IND,@CLE,19.4,35,3.8,-0.66,4.4,18.21,28.8,2,4,20.06,0,0.7,0.7,12.69,17.2,1,1,31%,7.26,1,-0.5&nbsp;Mauer  Wood  Zielinski,0.587,2,0.384,34,0.65,1A,2,108.8,114.3,0.3,5.5,223,45,19.7,$100,76%,7%,23%,13,20.8,1.4,$0,71%,32%,28%,96,
1/26/2018, , ,51.95,Jerian Grant,PG,$6000, , ,CHI,LAL,26.6,40.8,12.4,-1.46,4.4,16.14,32.5,5,8,28.06,0,0.9,0.85,14.42,18.8,3,1,55%,3.16,3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.528,3,0.155,51,0.88, ,2,113.3,109.3,2.5,-4,222.5,50,17.3,$2100,53%,26%,46%,15,17.3,-0.8,$700,66%,31%,33%,80,
1/26/2018, , ,51.55,Patty Mills,PG,$4000, , ,SAS,PHI,17.7,31.6,3.8,-0.36,4.4,20.43,23.5,0,1,18.06,0,0.74,0.74,12.66,18.3,2,1,24%,3.6,6.1,-0.6&nbsp;Barnaky  Capers  VanDuyne,0.57,2.1,0.195,49,0.84, ,2,101.8,97.8,-2.7,-4,200,63,16.8,$200,60%,13%,40%,15,18.3,0,$-700,76%,33%,23%,102,
1/26/2018, , ,51.45,Joe Ingles,SG/SF,$4900, , ,UTA,@TOR,22.1,36.3,7.9,-0.46,4.5,14.3,31.2,2,4,22.56,0,0.79,0.75,12.83,15.1,4,1,24%,0.52,3.7,-0.8&nbsp;Callahan  Forte  Goble,0.6,2.4,0.197,49,1.3, ,2,100.3,108.3,0.5,8,208.5,27,23.3,$100,84%,30%,15%,13,22.5,1.3,$400,74%,34%,25%,94,
1/26/2018, , ,50.6,Wesley Johnson,SG/SF,$4500, , ,LAC,@MEM,19.9,31,8.8,-0.66,4.4,14.54,30.7,2,4,20.56,0,0.73,0.8,10.55,13.3,1,1,47%,0.67,-4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.529,3.4,0.281,25,1.56, ,2,108,104.5,1.5,-3.5,212.5,65,19.4,$400,64%,35%,35%,14,12.4,-3,$1400,47%,18%,51%,72,
1/26/2018, , ,50,John Collins,PF/C,$4900, , ,ATL,@CHA,20.7,37.4,4,-1.86,4.2,16.98,23.1,0,1,22.56,0,1.09,1.13,20.99,18.5,4,1,95%,1.42,1.1,-0.4&nbsp;Acosta  Lane  Phillips,0.62,4.9,0.237,44,1.78,1A,2,101.8,108.8,0.5,7,210.5,36,23.6,$-700,78%,21%,21%,14,24.3,1.7,$300,78%,31%,21%,41,
1/26/2018, , ,49.8,Mario Chalmers,PG,$3900, , ,MEM,LAC,17.2,30.4,4,-0.36,4.4,19.48,21.5,0,1,17.56,0,0.8,0.83,10.47,19.3,4,1,13%,2.16,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.482,4.4,0.145,52,1.44, ,2,104.5,108,1,3.5,212.5,35,17.6,$300,100%,54%,0%,11,17.9,-0.6,$400,80%,39%,19%,41,
1/26/2018, , ,49.5,LeBron James,SF/PF,$11100, , ,CLE,IND,48.9,64.2,33.6,-4.67,4.4,30.05,36.1,9,12,53.57,0,1.49,1.35,28.59,30.9,11,0,18%,1.26,-1,-0.5&nbsp;Mauer  Wood  Zielinski,0.627,1.6,0.307,87,2.26, ,3,114.3,108.8,0.8,-5.5,223,55,47.6,$-600,53%,30%,46%,12,56.2,3.1,$900,83%,56%,16%,91,
1/26/2018, , ,49.2,Isaiah Thomas,PG,$6300, , ,CLE,IND,28.3,47.8,8.8,-1.26,4.5,30.03,29.4,5,8,29.56,0,0.89,0.89,13.84,30.9,3,0,24%,0.58,-1,-0.5&nbsp;Mauer  Wood  Zielinski,0.508,2.3,0.282,56,1.14, ,3,114.3,108.8,0.8,-5.5,223,55,22.2,$300,55%,11%,44%,8,38.8,-1,$-200,79%,31%,20%,57,
1/26/2018, , ,49.1,Caris LeVert,SG/SF,$4800, , ,BKN,@MIL,20.1,34.7,5.5,-1.96,4.2,25.57,20.9,0,1,22.06,0,0.96,1.07,13.54,22.6,4,0,47%,2.51,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.514,3,0.228,51,1.33,1A,3,103,108.5,-0.8,5.5,211.5,47,28,$-400,69%,53%,30%,13,22.7,2.2,$700,82%,34%,17%,79,
1/26/2018, , ,49,Kyle O'Quinn,PF/C,$3900, , ,NYK,@PHX,16.9,30,3.8,-0.66,4.3,14.68,17.1,0,1,17.56,0,1.15,1.14,19.74,17.6,3,1,24%,2.63,3.7,-0.6&nbsp;Boland  Petraitis  Wright,0.636,5.8,0.198,34,1.72,2A,1,109.5,108.5,-1.8,-1,218,38,20.6,$100,71%,50%,28%,14,19.9,1.8,$400,81%,37%,17%,79,
1/26/2018, , ,47.75,Dario Saric,PF/C,$6500, , ,PHI,@SAS,28.4,41.4,15.4,-2.16,4.4,19.08,33.7,2,4,30.56,0,0.95,1.1,14.97,19.2,6,1,24%,1.01,-6.1,-0.6&nbsp;Barnaky  Capers  VanDuyne,0.566,2.5,0.217,64,1.25, ,2,97.8,101.8,-2.7,4,200,37,34.5,$500,90%,45%,0%,11,30.5,3.1,$800,79%,46%,19%,78,
1/26/2018, , ,47.55,Kevin Love,PF/C,$7300, , ,CLE,IND,29.8,43.9,15.7,-4.76,4.1,19.32,28.9,2,4,34.56,0,1.26,1.09,23.19,24.1,6,0,18%,5.86,-1,-0.5&nbsp;Mauer  Wood  Zielinski,0.611,2.7,0.341,53,1.21, ,3,114.3,108.8,0.8,-5.5,223,55,27,$-1000,53%,7%,46%,12,36.4,-0.1,$-500,75%,37%,24%,78,
1/26/2018, , ,47.55,Al-Farouq Aminu,SF/PF,$5200, , ,POR,@DAL,22.5,34.1,10.9,-1.56,4.3,16.52,29,0,1,24.06,0,0.79,0.78,12.29,14.1,3,1,31%,1.11,-1.6,-0.5&nbsp;Adams  Mott  Orr,0.543,2.4,0.282,35,1.67, ,2,105.3,103.8,0.3,-1.5,209,64,24,$400,80%,40%,20%,15,24.4,2.3,$100,74%,43%,25%,71,
1/26/2018, , ,47.3,Jusuf Nurkic,C,$6500, , ,POR,@DAL,27.5,44.6,10.4,-3.06,4.2,25.05,26.8,2,4,30.56,0,1.12,1.23,16.82,25.9,4,1,39%,4.71,-1.6,-0.5&nbsp;Adams  Mott  Orr,0.506,4,0.249,57,2.26, ,2,105.3,103.8,0.3,-1.5,209,64,32.2,$200,80%,40%,20%,15,30.7,0.6,$-1000,66%,36%,31%,72,
1/26/2018, , ,47.3,Wayne Selden,PG/SG,$3900, , ,MEM,LAC,16.9,31.2,2.6,-0.66,4.3,22.83,22.3,0,1,17.56,0,0.76,0.75,12.73,24.1,2,1,9%,4.09,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.54,3.6,0.35,21,0.48, ,2,104.5,108,1,3.5,212.5,35,11.8,$900,40%,30%,60%,10,9.8,-3.1,$900,58%,22%,38%,31,
1/26/2018, , ,46.2,Pascal Siakam,PF,$3500, , ,TOR,UTA,14.3,26,2.6,-1.26,4.1,14,18.5,0,1,15.56,0,0.87,0.87,13.59,15,2,1,66%,0.74,-3.7,-0.8&nbsp;Callahan  Forte  Goble,0.503,3.6,0.179,35,1.32, ,2,108.3,100.3,1,-8,208.5,73,17.3,$-200,86%,46%,13%,14,14.9,-0.6,$500,78%,37%,19%,60,
1/26/2018, , ,45.9,Rondae Hollis-Jefferson,SF/PF,$6500, , ,BKN,@MIL,27.3,42.8,11.8,-3.26,4.2,20.3,29.7,2,4,30.56,0,1.01,1,17.35,21.4,4,0,39%,2.19,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.551,2.6,0.234,61,1.61,1A,3,103,108.5,-0.8,5.5,211.5,47,29.5,$100,73%,26%,26%,15,26.8,2.2,$1500,74%,41%,25%,82,
1/26/2018, , ,45.9,Julius Randle,PF/C,$7100, , ,LAL,@CHI,30.8,47.7,13.9,-2.76,4.3,23.89,26.3,2,4,33.56,0,1.17,1.26,18.96,23.9,6,0,9%,3.07,-3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.595,5.1,0.289,47,1.11, ,3,109.3,113.3,2,4,222.5,50,32.3,$1900,71%,64%,28%,14,28.8,2,$1300,81%,39%,18%,76,
1/26/2018, , ,45.75,Milos Teodosic,PG/SG,$4700, , ,LAC,@MEM,19.4,32.5,6.3,-2.16,4.1,16.85,27.7,0,1,21.56,0,0.87,0.84,11.11,20,2,1,18%,2.25,-4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.52,3.5,0.137,66,0.65, ,2,108,104.5,1.5,-3.5,212.5,65,22.8,$-300,63%,27%,36%,11,22.3,-0.6,$-200,75%,35%,25%,20,
1/26/2018, , ,45.7,Danny Green,SG/SF,$4600, , ,SAS,PHI,18.3,28.2,8.4,-2.76,4,12.96,27.7,0,1,21.06,0,0.77,0.81,11.85,15.7,0,1,47%,2.48,6.1,-0.6&nbsp;Barnaky  Capers  VanDuyne,0.521,1.9,0.218,39,2.16, ,2,101.8,97.8,-2.7,-4,200,63,19,$0,70%,20%,30%,10,19.4,0.5,$600,77%,39%,22%,86,
1/26/2018, , ,45.3,Salah Mejri,C,$3100, , ,DAL,POR,12.2,24.2,0.2,-1.36,3.9,12.76,13.5,0,1,13.56,0,1.03,1.03,18.39,11.8,3,1,97%,3.83,1.6,-0.5&nbsp;Adams  Mott  Orr,0.653,6.3,0.199,17,1.33,1H,2,103.8,105.3,0.3,1.5,209,36,14,$100,84%,38%,15%,13,11.6,-1.7,$100,66%,20%,32%,77,
1/26/2018, , ,44.85,Marquese Chriss,PF/C,$5000, , ,PHX,NYK,19.8,31.2,8.4,-3.26,4,15.6,25.3,0,1,23.06,0,0.87,1.11,10.93,16,3,1,93%,3.16,-3.7,-0.6&nbsp;Boland  Petraitis  Wright,0.511,5,0.192,37,1.97, ,2,108.5,109.5,-0.3,1,218,62,28.8,$1400,83%,66%,16%,6,21,1.4,$-100,69%,41%,29%,79,
1/26/2018, , ,44.55,DeMarre Carroll,SF/PF,$5900, , ,BKN,@MIL,25,39.2,10.8,-2.56,4.2,19.29,31.3,0,1,27.56,0,0.93,0.9,14.48,19,4,0,18%,2.06,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.537,2.6,0.271,49,1.33,1A,3,103,108.5,-0.8,5.5,211.5,47,26.3,$600,92%,38%,7%,13,21.9,1.6,$1900,80%,42%,19%,83,
1/26/2018, , ,44.55,Maxi Kleber,PF,$3200, , ,DAL,POR,12.5,23.9,1.1,-1.56,3.9,13.68,16.5,0,1,14.06,0,0.71,0.67,12.92,12.6,2,1,55%,1.92,1.6,-0.5&nbsp;Adams  Mott  Orr,0.565,3.5,0.297,18,1,1H,2,103.8,105.3,0.3,1.5,209,36,9.8,$-800,61%,7%,38%,13,12.5,-2.3,$200,66%,19%,33%,42,
1/26/2018, , ,44.5,Darren Collison,PG,$6000, , ,IND,@CLE,25,39.9,10.1,-3.06,4.2,18.6,30.2,0,1,28.06,0,0.9,0.9,18.49,18,5,1,4%,3.88,1,-0.5&nbsp;Mauer  Wood  Zielinski,0.61,2.3,0.196,64,1.4,1A,2,108.8,114.3,0.3,5.5,223,45,26.8,$500,84%,38%,15%,13,27,0.7,$700,68%,35%,31%,77,
1/26/2018, , ,44.45,Lance Stephenson,SG/SF,$4600, , ,IND,@CLE,18.9,35.6,2.2,-2.16,4.1,18.04,22.1,2,4,21.06,0,0.92,0.99,12.19,19.6,2,1,47%,6.73,1,-0.5&nbsp;Mauer  Wood  Zielinski,0.49,3.3,0.226,37,0.66,1A,2,108.8,114.3,0.3,5.5,223,45,24.1,$300,64%,35%,35%,14,20.4,1.4,$-200,74%,41%,25%,62,
1/26/2018, , ,44.4,Nene,C,$3500, , ,HOU,@NOP,13.8,26.5,1.1,-1.76,3.9,18.87,15.2,0,1,15.56,0,0.95,1.04,17.84,18.3,4,1,31%,4.55,0.5,-0.5&nbsp;Fraher  Goble  Scott,0.625,6.3,0.292,25,1.14, ,2,115.8,111.3,-0.5,-4.5,227,67,15,$-400,83%,33%,16%,6,17.7,1.7,$0,79%,43%,20%,64,
1/26/2018, , ,44.4,Ben Simmons,PG/SF,$8500, , ,PHI,@SAS,34.7,50.8,18.6,-5.87,4.1,22.61,34.6,5,8,40.57,0,1.2,1.14,17.28,24.3,8,1,31%,1.65,-6.1,-0.6&nbsp;Barnaky  Capers  VanDuyne,0.527,3.1,0.165,99,2.74, ,2,97.8,101.8,-2.7,4,200,37,36.2,$-200,54%,36%,45%,11,42.3,-0.4,$1400,73%,51%,26%,41,
1/26/2018, , ,44.2,Jarrett Allen,PF/C,$3600, , ,BKN,@MIL,14.4,27.1,1.7,-1.66,4,15.29,17.2,0,1,16.06,0,0.86,0.93,14.88,14.5,2,0,39%,6.14,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.583,4.2,0.276,23,1.23,1A,3,103,108.5,-0.8,5.5,211.5,47,16.1,$200,86%,33%,13%,15,14.7,-0.4,$-200,84%,30%,15%,39,
1/26/2018, , ,44.05,Kyle Kuzma,SF/PF,$6300, , ,LAL,@CHI,25.6,43.4,7.8,-3.96,4.1,22.38,28.1,0,1,29.56,0,0.95,0.89,15.35,21.8,5,0,2%,2.35,-3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.562,2.6,0.325,51,0.95, ,3,109.3,113.3,2,4,222.5,50,24.8,$-1100,57%,21%,42%,14,29.3,1.4,$1500,73%,40%,26%,45,
1/26/2018, , ,44,Delon Wright,PG/SG,$4200, , ,TOR,UTA,17.3,28.6,6,-1.76,4.1,17.83,19.8,0,1,19.06,0,0.92,1.04,17.36,17.4,1,1,39%,1.44,-3.7,-0.8&nbsp;Callahan  Forte  Goble,0.6,2,0.196,44,1.57, ,2,108.3,100.3,1,-8,208.5,73,23.9,$400,73%,46%,26%,14,15.8,0.6,$700,76%,36%,23%,67,
1/26/2018, , ,43.85,Brandon Ingram,SG/SF,$6200, , ,LAL,@CHI,26.1,44.6,7.6,-2.96,4.2,20.84,32.9,2,4,29.06,0,0.87,0.85,12.39,21.4,2,0,9%,2.52,-3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.516,3,0.292,53,1.46, ,3,109.3,113.3,2,4,222.5,50,26.7,$100,61%,23%,38%,13,26.3,1,$1100,75%,39%,24%,73,
1/26/2018, , ,43.6,Quincy Acy,PF/C,$3300, , ,BKN,@MIL,12.7,23.5,1.9,-1.86,3.8,13.18,19.9,0,1,14.56,0,0.68,0.68,7.35,13.9,2,0,47%,2.94,-4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.52,3.8,0.178,33,0.75,1A,3,103,108.5,-0.8,5.5,211.5,47,15.4,$0,86%,46%,13%,15,13.6,-0.6,$300,83%,31%,16%,67,
1/26/2018, , ,43.55,Andrew Harrison,PG/SG,$3800, , ,MEM,LAC,14.4,26.4,2.4,-2.66,3.8,16.51,23,0,1,17.06,0,0.75,0.72,11.21,18.1,2,1,66%,3.15,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.509,3.5,0.163,45,0.94, ,2,104.5,108,1,3.5,212.5,35,17.2,$-300,70%,30%,20%,10,13.5,-2.4,$200,66%,25%,29%,72,
1/26/2018, , ,43.35,Ryan Anderson,PF/C,$4300, , ,HOU,@NOP,16.8,31,2.6,-2.76,3.9,13.07,24.7,0,1,19.56,0,0.73,0.7,12.4,13.5,1,1,24%,5.74,0.5,-0.5&nbsp;Fraher  Goble  Scott,0.582,2.4,0.292,34,0.66, ,2,115.8,111.3,-0.5,-4.5,227,67,20.4,$-600,71%,14%,28%,14,20.9,0,$200,67%,29%,32%,82,
1/26/2018, , ,43,Nicolas Batum,SG/SF,$6300, , ,CHA,ATL,25.9,38.7,13.1,-3.66,4.1,17.23,33.3,2,4,29.56,0,0.81,0.8,12.14,18.4,4,1,13%,3.37,-1.1,-0.4&nbsp;Acosta  Lane  Phillips,0.499,1.3,0.199,54,1.43,1H,2,108.8,101.8,1,-7,210.5,64,25.4,$900,83%,16%,16%,12,29.5,-0.7,$2300,75%,32%,24%,65,
1/26/2018, , ,42.75,Jameer Nelson,PG/SG,$3200, , ,NOP,HOU,12.5,24.8,0.2,-1.56,3.9,12.5,17,0,1,14.06,0,0.67,0.61,8.59,13.7,2,1,55%,1.76,-0.5,-0.5&nbsp;Fraher  Goble  Scott,0.509,2.6,0.096,52,0.79, ,2,111.3,115.8,-2,4.5,227,33,8.4,$-200,63%,9%,36%,11,19.1,0,$200,74%,32%,25%,70,
1/26/2018, , ,42.1,Tyler Ulis,PG,$3700, , ,PHX,NYK,14.9,28.2,1.6,-1.66,4,16.35,20.5,0,1,16.56,0,0.73,0.7,9.13,18.1,2,1,24%,1.2,-3.7,-0.6&nbsp;Boland  Petraitis  Wright,0.451,2.7,0.139,51,1.09, ,2,108.5,109.5,-0.3,1,218,62,16.9,$0,91%,41%,8%,12,20.6,0.5,$-300,71%,35%,25%,78,
1/26/2018, , ,41.2,Jarell Martin,PF/C,$4600, , ,MEM,LAC,18,30.4,5.6,-3.06,3.9,14.9,29.5,0,1,21.06,0,0.73,0.79,11.02,14.9,1,1,31%,4.54,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.519,4.9,0.21,28,1.31, ,2,104.5,108,1,3.5,212.5,35,19.4,$500,63%,27%,36%,11,13,-2.7,$1400,61%,25%,36%,47,
1/26/2018, , ,41.2,Taurean Prince,SG/SF,$4700, , ,ATL,@CHA,17.5,29.4,5.6,-4.06,3.7,18.8,24.6,0,1,21.56,0,0.83,0.8,11.61,18.8,3,1,39%,2.39,1.1,-0.4&nbsp;Acosta  Lane  Phillips,0.54,2.5,0.268,45,1.59,1A,2,101.8,108.8,0.5,7,210.5,36,22.8,$-1100,57%,28%,42%,14,21.4,0.2,$-800,67%,29%,32%,86,
1/26/2018, , ,41.05,Maurice Harkless,SF/PF,$3100, , ,POR,@DAL,11.5,21.2,1.8,-2.06,3.7,10.25,19.9,0,1,13.56,0,0.62,0.66,9.84,11.9,1,1,66%,0.86,-1.6,-0.5&nbsp;Adams  Mott  Orr,0.529,2.9,0.229,22,1.65, ,2,105.3,103.8,0.3,-1.5,209,64,9.3,$-400,54%,18%,45%,11,15.7,-2.2,$-1500,66%,24%,33%,75,
1/26/2018, , ,40.95,Dwyane Wade,PG/SG,$4500, , ,CLE,IND,17.9,32.9,2.9,-2.66,4,25.14,18.1,0,1,20.56,0,1.03,0.98,16.16,24.1,4,0,18%,0.73,-1,-0.5&nbsp;Mauer  Wood  Zielinski,0.515,2.9,0.234,47,1.61, ,3,114.3,108.8,0.8,-5.5,223,55,20.4,$-700,58%,41%,41%,11,26.3,0.2,$-700,70%,34%,29%,66,
1/26/2018, , ,40.65,Alec Burks,PG/SG,$3700, , ,UTA,@TOR,14.2,28.4,0,-2.36,3.8,25.84,17.6,0,1,16.56,0,0.93,0.88,15.68,22.5,3,1,24%,3.14,3.7,-0.8&nbsp;Callahan  Forte  Goble,0.539,2.5,0.314,30,0.79, ,2,100.3,108.3,0.5,8,208.5,27,13.5,$-600,66%,22%,33%,9,15.6,-0.2,$100,74%,33%,25%,74,
